evidence_status,experiment_spec_sha256,phase,input_len,output_len,concurrency,num_prompts,repetitions,completed_total,failed_total,duration_median,duration_min,duration_max,request_throughput_median,request_throughput_min,request_throughput_max,input_throughput_median,input_throughput_min,input_throughput_max,output_throughput_median,output_throughput_min,output_throughput_max,total_token_throughput_median,total_token_throughput_min,total_token_throughput_max,mean_ttft_ms_median,mean_ttft_ms_min,mean_ttft_ms_max,p50_ttft_ms_median,p50_ttft_ms_min,p50_ttft_ms_max,p95_ttft_ms_median,p95_ttft_ms_min,p95_ttft_ms_max,p99_ttft_ms_median,p99_ttft_ms_min,p99_ttft_ms_max,mean_tpot_ms_median,mean_tpot_ms_min,mean_tpot_ms_max,p50_tpot_ms_median,p50_tpot_ms_min,p50_tpot_ms_max,p95_tpot_ms_median,p95_tpot_ms_min,p95_tpot_ms_max,p99_tpot_ms_median,p99_tpot_ms_min,p99_tpot_ms_max,mean_itl_ms_median,mean_itl_ms_min,mean_itl_ms_max,p50_itl_ms_median,p50_itl_ms_min,p50_itl_ms_max,p95_itl_ms_median,p95_itl_ms_min,p95_itl_ms_max,p99_itl_ms_median,p99_itl_ms_min,p99_itl_ms_max,mean_e2el_ms_median,mean_e2el_ms_min,mean_e2el_ms_max,p50_e2el_ms_median,p50_e2el_ms_min,p50_e2el_ms_max,p95_e2el_ms_median,p95_e2el_ms_min,p95_e2el_ms_max,p99_e2el_ms_median,p99_e2el_ms_min,p99_e2el_ms_max
complete,02aecca0f4cceea8a3f078e9a8b3e98888d52db96a30c5483e5debfe5a7ff0fd,prefill_decode,128,256,8,64,5,320,0,13.909484467003495,13.806753447999654,14.034017234000203,4.60117699917799,4.560347827202838,4.6354126798195585,588.9506558947827,583.7245218819633,593.3328230169035,1177.9013117895654,1167.4490437639265,1186.665646033807,1766.851967684348,1751.1735656458895,1779.9984690507104,39.83427985974686,38.9895486093792,40.907803906407025,39.4804484967608,33.70146849920275,43.46853000242845,55.430854846781585,54.94022470302298,57.67088319553295,56.352344238257494,55.69686385890236,58.67691177249071,6.657776949939533,6.606044969421597,6.7118290540466825,6.639194462731408,6.612875154906742,6.713711670582758,6.757536291385323,6.666028868413003,6.833012131183732,6.783005605931121,6.675331188316455,6.856722974250671,6.657777397117124,6.606045426163594,6.711829492464591,6.605291502637556,6.554638501256704,6.66481199732516,7.380268153065117,7.2886174471932454,7.423463451050338,8.388291828159696,8.195892770818313,8.552758897785655,1737.3720954529972,1724.375747062254,1752.4179355316392,1728.9022030017804,1723.0960009983392,1746.3740455023071,1767.2273662490625,1734.795585601023,1793.7652694985445,1768.3185034616326,1736.5936648024945,1794.4306913638138
complete,1fa39e29e1f70a5325d7ae61fb26e796f825929121be0a76862091c6e294535b,prefill_decode,1536,32,8,64,5,320,0,7.143539682001574,7.1155219430002035,7.245158890000312,8.959143904701824,8.833484671858901,8.994421001393878,13761.245037622,13568.23245597527,13815.430658140996,286.69260495045836,282.67150949948484,287.8214720446041,14047.937642572459,13850.903965474756,14103.2521301856,217.41102373414378,216.36051440623305,220.34143885946378,215.4136284989363,214.51803099989775,218.4688044981158,421.3095870458341,416.6890873464576,427.0341875020672,538.5793356133944,533.8811260525836,547.8580757295275,21.676647874506497,21.59671416281174,21.989526667334022,21.71322301611297,21.63603075795465,22.002023886964324,25.645597093452743,25.557514229113885,26.000319515972684,25.73739622068505,25.645503085193454,26.12335346699007,21.676651983361516,21.596717974808424,21.9895307227819,12.054628998157568,12.001672497717664,12.245371497556334,73.69276240206091,73.20570034826233,74.5199359524122,90.92659357702365,89.32261996968032,91.71793182802517,889.3871078438451,885.858653453397,902.0167655468185,889.0795675033587,885.9068810015742,901.2581520000822,1017.3574871016167,1011.3274737515892,1038.087932651615,1125.2233576884462,1116.6262048917997,1147.79434425036
complete,4b5f923fafd0a1b4ffa5105e2ab3842d56213a161a7c8085c5a7b2298f3d8cb8,prefill_decode,128,32,8,64,5,320,0,1.9272807400047895,1.9138655090064276,1.9362092060036957,33.20740910835904,33.05427936276316,33.44017628136537,4250.548365869957,4230.947758433685,4280.342564014767,1062.6370914674892,1057.7369396084212,1070.0856410036918,5313.185457337447,5288.684698042105,5350.428205018459,39.01043868813758,37.65064982815147,43.5141039846485,38.65240949744475,35.036178000154905,48.31968050348223,54.57535034911415,53.45459254531306,56.54687260357604,55.294820840790635,54.18766473943833,59.99336355991545,6.447663031251743,6.346159683465474,6.487085440000791,6.363883064383821,6.1781135806203595,6.469661596765359,6.947158725890931,6.922417593429394,6.9976187725138335,6.976804072955049,6.957513012654794,7.044071192208174,6.44766660383128,6.346163292344118,6.487089146664784,6.104784999479307,6.066333004127955,6.117704000644153,8.098259399048397,7.1657996995782005,8.362791295803618,18.19780030375114,15.41187459079083,18.78429044329096,239.15532237515436,237.5874622811125,240.2450541720782,238.45711149988347,236.48188399965875,242.0326719948207,247.0006554016436,243.61350939980184,247.7471583042643,247.6389242002915,243.97005247010384,252.30799146222128
complete,bf403ba5ed9f4978eacede87b0fb53f778338fe5d98edfa08ab47a85b6f39e9d,prefill_decode,1536,256,8,64,5,320,0,29.793840076999913,29.521158773000934,29.89853701499669,2.1480950369135656,2.140572964085115,2.167936580407279,3299.473976699237,3287.920072834737,3329.950587505581,549.9123294498728,547.9866788057894,554.9917645842635,3849.3863061491097,3835.9067516405266,3884.9423520898445,219.47222362484808,217.63454710946917,220.44831532821263,217.23969150480116,215.1210354968498,218.2763620003243,421.3719120991295,415.89010649986403,423.07832634869504,540.8533351005461,532.8875005042208,541.176463343072,13.729940683395524,13.603438035785947,13.778276100917235,13.765011660799763,13.606555972564463,13.858274354881322,14.274917014314697,14.087577642939697,14.30558326923204,14.43408970581396,14.121582743185048,14.522802917838016,13.72994115618921,13.603438503371443,13.778276593748783,12.519695002993103,12.423428499459988,12.571533501613885,13.587462502255221,13.358244056144027,13.616946201364042,73.34962729160905,72.46661667377339,73.79049988958286,3720.6070978907064,3686.511246234886,3733.6538687651455,3721.4210189995356,3685.5901245035056,3744.0111264986626,3835.9166841997644,3811.1145584476617,3843.6645554011193,3921.9371006279107,3909.2868265329885,3944.373968440632
