evidence_status,experiment_spec_sha256,run_namespace,plan_sha256,nominal_arrival_horizon_seconds,ttft_slo_ms,e2e_slo_ms,tpot_slo_ms,phase,run_id,input_len,output_len,concurrency,request_rate,loadgen_seed,repetition,completed,failed,num_prompts,duration,request_throughput,request_goodput,input_throughput,output_throughput,total_token_throughput,actual_input_len_min,actual_input_len_max,actual_input_len_mean,input_token_abs_drift_total,input_token_net_drift_total,input_token_abs_drift_pct,arrival_span_s,realized_send_rate,drain_time_approx_s,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l14-r1,512,128,256,14.0,0,1,256,0,256,19.729651002002356,12.975394241591939,,6643.401851695073,1660.8504629237682,8304.252314618841,512,512,512.0,0,0,0.0,17.49256069299736,14.577625567540943,2.237090309004998,154.09751165654484,115.0058214989258,434.8176519979461,606.5677585014781,28.678396819140822,30.413802692903378,34.681445842493765,34.94146518624323,28.678397683224123,21.535608502745163,66.33542585004761,88.80735647435357,3796.253907687429,4003.0666480015498,4529.2538812482235,4585.786379350975
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l14-r2,512,128,256,14.0,0,2,256,0,256,20.57051905100525,12.44499467248444,,6371.837272312033,1592.9593180780082,7964.796590390041,512,512,512.0,0,0,0.0,18.047600013000192,14.129302500959483,2.522919038005057,174.5569005857135,112.59410200000275,603.063267248217,771.092333448541,27.60050130610476,29.889778952780237,35.623912342511694,36.082022365371806,27.600502162955966,21.22533450165065,63.14675684589016,91.6410448642273,3679.8205664610177,3923.7756110014743,4639.709816248796,4691.791932348497
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l14-r3,512,128,256,14.0,0,3,256,0,256,20.532528699004615,12.468021048591568,,6383.626776878883,1595.9066942197207,7979.5334710986035,512,512,512.0,0,0,0.0,18.22579785600101,13.991157040954393,2.3067308430036064,137.14208441396636,109.14236450116732,379.84841224897536,570.4537627509125,27.707991261998465,29.896973751985612,34.48634509249397,34.90771294569053,27.70799212844614,21.201914496487007,63.08558720047586,88.24571788929461,3656.056974687772,3932.864050500939,4515.48675925369,4543.268697701205
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l14-r4,512,128,256,14.0,0,4,256,0,256,20.26049248700292,12.63542829298072,,6469.3392860061285,1617.3348215015321,8086.674107507661,512,512,512.0,0,0,0.0,17.387740313002723,14.665505431393434,2.8727521740001976,445.98629287892777,279.53774399793474,1289.455011003156,1505.9002034475266,29.688105398069798,33.73611447243565,36.110386295271255,38.962621508236886,29.688106266423514,22.31379799923161,71.91907464766697,103.58801181209856,4216.375678433792,4657.256513502944,5624.563198749456,5957.134178903289
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l14-r5,512,128,256,14.0,0,5,256,0,256,20.25273646900314,12.640267175342384,,6471.8167937753005,1617.9541984438251,8089.770992219126,512,512,512.0,0,0,0.0,18.225586392996775,13.991319373843815,2.0271500760063645,106.32532789838933,99.68341649801005,175.63587174663553,274.14886429833103,25.28633859390397,26.69366565744959,31.931087041325164,32.31304544331249,25.28633951485665,19.57738650162355,61.56056624931807,83.0965716810897,3317.6903293241935,3476.0938319996058,4197.053713747664,4219.890104602018
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l16-r1,512,128,256,16.0,0,1,256,0,256,19.564046822997625,13.085227321122073,,6699.636388414501,1674.9090971036253,8374.545485518127,512,512,512.0,0,0,0.0,15.217328840997652,16.7572116410466,4.346717981999973,1020.5941633435316,1058.47283050025,2535.6800967492745,2723.6433629524977,32.07499351937998,35.420237240146875,36.70317328346648,38.12448433505263,32.074994837201096,22.509637001348892,72.75795370042033,103.87735979435092,5094.118340304789,5356.8801325018285,6013.874011501684,6145.554514651667
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l16-r2,512,128,256,16.0,0,2,256,0,256,19.93780837099621,12.839926798193455,,6574.042520675049,1643.5106301687622,8217.55315084381,512,512,512.0,0,0,0.0,15.187006357002247,16.790669207985655,4.750802013993962,913.0235203594737,659.9882045011327,3076.5159644997766,3221.962334549607,30.558576180549892,34.92805596849974,36.499149389768945,38.20321042087561,30.55857705410321,22.332037002342986,70.41982335285866,104.82437247497728,4793.9626952893095,5152.455359999294,5898.483069751819,6238.085568001043
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l16-r3,512,128,256,16.0,0,3,256,0,256,19.840738687998964,12.902745408105512,,6606.205648950022,1651.5514122375055,8257.757061187527,512,512,512.0,0,0,0.0,15.947152630003984,15.990315382084376,3.8935860579949804,713.7457705701422,597.1402005015989,2112.4126867489394,2338.8895210959163,30.38290840575855,34.5127824803344,36.370241417325886,37.99860299133554,30.382909271252192,22.253685998293804,69.97586184916145,103.02528620806697,4572.375138101478,4748.825029000727,5753.448828245382,5900.144660999649
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l16-r4,512,128,256,16.0,0,4,256,0,256,19.97495574899949,12.816048416669087,,6561.816789334573,1640.4541973336432,8202.270986668216,512,512,512.0,0,0,0.0,15.219615816997248,16.754693618167178,4.755339932002244,1257.845545343713,1441.2907184996584,3065.652342247631,3220.7537227986904,30.552529180580702,34.80984066931786,36.54309238586357,37.84469527127503,30.552530047645146,22.376199998689117,87.83292235311818,104.16158790838381,5138.016751277462,5581.855858999916,6565.329721750459,6696.2332216990035
complete,ce8afa530cfbd5126854913693eb7496dd8ebae173be74f73de80cc17e536f4c,,,,,,,open_loop,open_loop-in512-out128-l16-r5,512,128,256,16.0,0,5,256,0,256,19.978220320001128,12.813954191090108,,6560.744545838135,1640.1861364595338,8200.930682297669,512,512,512.0,0,0,0.0,15.703367575995799,16.23855512302938,4.274852744005329,801.9672239999522,691.2729639989266,2343.927981750312,2492.0582547012596,30.635217656005242,34.875859027532734,36.78736037204723,38.137420864964724,30.63521853435758,22.34556750045158,69.76992030431575,103.24305079993792,4692.639866312618,4923.099335497682,5893.738698001471,5994.840452599965
