evidence_status,experiment_spec_sha256,phase,input_len,output_len,concurrency,num_prompts,repetitions,completed_total,failed_total,request_throughput_median,request_throughput_min,request_throughput_max,output_throughput_median,output_throughput_min,output_throughput_max,p50_ttft_ms_median,p50_ttft_ms_min,p50_ttft_ms_max,p95_ttft_ms_median,p95_ttft_ms_min,p95_ttft_ms_max,p99_ttft_ms_median,p99_ttft_ms_min,p99_ttft_ms_max,p99_tpot_ms_median,p99_tpot_ms_min,p99_tpot_ms_max,p99_itl_ms_median,p99_itl_ms_min,p99_itl_ms_max,p99_e2el_ms_median,p99_e2el_ms_min,p99_e2el_ms_max,request_throughput_gain_vs_c1_pct,request_throughput_gain_vs_previous_pct,output_throughput_gain_vs_c1_pct,output_throughput_gain_vs_previous_pct,p50_ttft_ms_gain_vs_c1_pct,p50_ttft_ms_gain_vs_previous_pct,p95_ttft_ms_gain_vs_c1_pct,p95_ttft_ms_gain_vs_previous_pct,p99_ttft_ms_gain_vs_c1_pct,p99_ttft_ms_gain_vs_previous_pct,p99_tpot_ms_gain_vs_c1_pct,p99_tpot_ms_gain_vs_previous_pct,p99_itl_ms_gain_vs_c1_pct,p99_itl_ms_gain_vs_previous_pct,p99_e2el_ms_gain_vs_c1_pct,p99_e2el_ms_gain_vs_previous_pct,throughput_gain_vs_c1_pct,throughput_gain_vs_previous_pct
complete,ebd49cec839bfe27d0229f26aff450a40abc1b7f2169d4b73ae438c095fcbe00,baseline,512,128,1,128,5,640,0,1.3274246474107,1.3270390063237643,1.331992273356022,169.9103548685696,169.86099280944183,170.49501098957083,26.73592750215903,26.580687994282926,27.002845003153197,28.07546374897356,27.612787951511564,28.379052600939758,29.17409517824126,28.379557630614727,29.421107569651213,5.852817409862851,5.845941141097418,5.881015216854587,6.682508994344971,6.63525290110556,6.705357653117978,771.4818033907795,769.0990752793005,774.4304136159917,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
complete,ebd49cec839bfe27d0229f26aff450a40abc1b7f2169d4b73ae438c095fcbe00,baseline,512,128,2,128,5,640,0,2.4045230530962876,2.3947281477653255,2.419472642195446,307.7789507963248,306.52520291396166,309.6924982010171,42.26217500036,38.84299700075644,42.7095439954428,47.7291202510969,47.43479040116654,47.95737049644231,48.787288473540684,48.01319963538845,50.81214058649495,6.452311127244125,6.428981696826239,6.948275556722539,7.335462346964051,7.185193103214267,7.817911275487855,854.3387750227704,849.3660446954891,925.5759223483623,81.14196220377528,81.14196220377528,81.14196220377528,81.14196220377528,58.07259724558711,58.07259724558711,70.00296300659281,70.00296300659281,67.22811170482304,67.22811170482304,10.24282282189497,10.24282282189497,9.77108078973985,9.77108078973985,10.739977439237315,10.739977439237315,81.14196220377528,81.14196220377528
complete,ebd49cec839bfe27d0229f26aff450a40abc1b7f2169d4b73ae438c095fcbe00,baseline,512,128,4,128,5,640,0,4.239252931231711,4.236533515401764,4.241219769626156,542.624375197659,542.2762899714257,542.8761305121479,70.15341900114436,69.05766449926887,83.49440399979358,88.08318990013504,86.26540660006866,88.91044124866312,90.9502102885017,89.93932882622175,92.56172346140374,7.318349896857284,7.295815969060984,7.355551348365389,8.58135839844187,8.172429496335104,8.796481897297783,966.6552193692041,961.9814081363438,970.5572904253496,219.35921481500878,76.30327668403322,219.35921481500878,76.30327668403322,162.39381070837808,65.99576098614605,213.73725715699123,84.54811116722966,211.74989226858537,86.42194131741441,25.039778014000525,13.422148320722037,28.41521658562356,16.98456065272369,25.298511918311984,13.146593322238044,219.35921481500878,76.30327668403322
complete,ebd49cec839bfe27d0229f26aff450a40abc1b7f2169d4b73ae438c095fcbe00,baseline,512,128,8,128,5,640,0,6.766913534265602,6.736719851526468,6.82176060924449,866.1649323859971,862.3001409953879,873.1853579832947,120.01783000232535,103.11471450040699,132.58846849930706,159.19818639704303,156.98317015230714,166.14758594951127,171.79787421933727,170.084063181057,173.61989418343,9.130353551130769,8.945533768052174,9.15121434779616,25.027111002782508,17.03578235174064,25.569047549288374,1206.337990179818,1197.6701835395943,1216.4445116170828,409.7776018748238,59.62514254367648,409.7776018748238,59.62514254367648,348.9009404765683,71.07908881870404,467.03671155873,80.73617290374604,488.87130233080285,88.89222320034227,55.99928909015326,24.759729717919242,274.51668264062994,191.64509674047315,56.36635690923357,24.795063018127617,409.7776018748238,59.62514254367648
complete,ebd49cec839bfe27d0229f26aff450a40abc1b7f2169d4b73ae438c095fcbe00,baseline,512,128,16,128,5,640,0,10.219703737868386,10.099609222567256,10.241248910476424,1308.1220784471534,1292.7499804886088,1310.8798605409822,189.68449049862102,188.36750199989183,193.33968999853823,275.1394603012159,274.67567899984715,278.52404689947434,339.45394911766925,338.32817449794675,345.5969061387441,11.935558190482086,11.919712865107906,12.214605360322032,64.4643740492029,63.92725389778213,65.65252029940893,1654.6977792890539,1650.5095577995962,1674.0042565799376,669.8895570308368,51.02459468587708,669.8895570308368,51.02459468587708,609.4741354430411,58.04692560675848,879.9996992437034,72.8282630148897,1063.5457656655697,97.58914402181868,103.9284220684713,30.7239432037536,864.6732103728622,157.57816809952922,114.48306000431975,37.167012293329414,669.8895570308368,51.02459468587708
complete,ebd49cec839bfe27d0229f26aff450a40abc1b7f2169d4b73ae438c095fcbe00,baseline,512,128,32,128,5,640,0,12.848804412999812,12.62444672757563,12.858426803775709,1644.6469648639759,1615.9291811296807,1645.8786308832907,260.94827099950635,259.0090105004492,262.9085814987775,609.1656584012518,588.4216956488672,622.9679106021649,697.3555207301251,691.0431447611336,715.6887582392665,19.031209837800322,18.989154316567316,19.255859158217827,88.5623378522725,88.21520365600009,89.5858568022959,2909.316058298282,2876.975424601769,2966.151881568585,867.9498145573035,25.725801281200344,867.9498145573035,25.725801281200344,876.0210150870352,37.56964015010147,2069.743886861078,121.40250538194421,2290.3244178425443,105.434499301816,225.16322490652036,59.44968416287901,1225.285726172876,37.381831683771026,277.10754103484965,75.82159683252121,867.9498145573035,25.725801281200344
