evidence_status,experiment_spec_sha256,run_namespace,plan_sha256,nominal_arrival_horizon_seconds,ttft_slo_ms,e2e_slo_ms,tpot_slo_ms,phase,input_len,output_len,concurrency,request_rate,num_prompts,repetitions,distinct_loadgen_seeds,completed_total,failed_total,benchmark_throughput_vs_configured_rate_pct,duration_median,duration_min,duration_max,request_throughput_median,request_throughput_min,request_throughput_max,input_throughput_median,input_throughput_min,input_throughput_max,output_throughput_median,output_throughput_min,output_throughput_max,total_token_throughput_median,total_token_throughput_min,total_token_throughput_max,mean_ttft_ms_median,mean_ttft_ms_min,mean_ttft_ms_max,p50_ttft_ms_median,p50_ttft_ms_min,p50_ttft_ms_max,p95_ttft_ms_median,p95_ttft_ms_min,p95_ttft_ms_max,p99_ttft_ms_median,p99_ttft_ms_min,p99_ttft_ms_max,mean_tpot_ms_median,mean_tpot_ms_min,mean_tpot_ms_max,p50_tpot_ms_median,p50_tpot_ms_min,p50_tpot_ms_max,p95_tpot_ms_median,p95_tpot_ms_min,p95_tpot_ms_max,p99_tpot_ms_median,p99_tpot_ms_min,p99_tpot_ms_max,mean_itl_ms_median,mean_itl_ms_min,mean_itl_ms_max,p50_itl_ms_median,p50_itl_ms_min,p50_itl_ms_max,p95_itl_ms_median,p95_itl_ms_min,p95_itl_ms_max,p99_itl_ms_median,p99_itl_ms_min,p99_itl_ms_max,mean_e2el_ms_median,mean_e2el_ms_min,mean_e2el_ms_max,p50_e2el_ms_median,p50_e2el_ms_min,p50_e2el_ms_max,p95_e2el_ms_median,p95_e2el_ms_min,p95_e2el_ms_max,p99_e2el_ms_median,p99_e2el_ms_min,p99_e2el_ms_max,request_goodput_median,request_goodput_min,request_goodput_max,actual_input_len_min_median,actual_input_len_min_min,actual_input_len_min_max,actual_input_len_max_median,actual_input_len_max_min,actual_input_len_max_max,actual_input_len_mean_median,actual_input_len_mean_min,actual_input_len_mean_max,input_token_abs_drift_total_median,input_token_abs_drift_total_min,input_token_abs_drift_total_max,input_token_abs_drift_pct_median,input_token_abs_drift_pct_min,input_token_abs_drift_pct_max,arrival_span_s_median,arrival_span_s_min,arrival_span_s_max,realized_send_rate_median,realized_send_rate_min,realized_send_rate_max,drain_time_approx_s_median,drain_time_approx_s_min,drain_time_approx_s_max
complete,5412da666167ac2ffde5a8b9904f26e5263031f2425ce566a56fc17a8082b579,phase3b-v2,2d3969f4059b976d7b171960e0eca2b88369a76891310254cb625326736406a3,300,200,4000,,open_loop_steady,512,128,1024,10.0,3000,5,5,15000,0,99.75333050466192,300.74183837499004,299.7535454260069,344.61904421498184,9.975333050466192,8.705264698397011,10.008221906888302,5107.37052183869,4457.09552557927,5124.209616326811,1276.8426304596726,1114.2738813948174,1281.0524040817027,6384.213152298363,5571.369406974087,6405.262020408513,69.16012328510988,65.65422433951365,17370.532529062224,62.782352513750084,60.24862550839316,14582.468329492258,109.03170443052655,101.60904829099309,37229.702470351185,146.4651593595039,127.50938436103742,41116.95236474187,15.010293480653555,14.42866796115085,54.33054630558538,14.744208385896552,13.975006791393595,51.51268231886893,23.410702239324177,20.032486053081463,81.27426403394976,26.50750172828409,21.486876128293204,90.18769877136168,15.010294449432225,14.428668937471077,54.33054724000564,12.09067550371401,11.459476023446769,35.48577899346128,34.33899643277982,32.72742902627215,147.4975901670404,47.909664945327684,45.59360723040302,198.2806156002335,1975.4673953281115,1898.0950554056715,24270.511909871566,1946.8748699873686,1838.2301655074116,21545.956594505697,3063.8122744843713,2620.6348880354194,44188.25015514885,3474.9911339164814,2811.513872753418,47598.17487261461,,,,512.0,512.0,512.0,512.0,512.0,514.0,512.0,512.0,512.0006666666667,0.0,0.0,2.0,0.0,0.0,0.00013020833333333333,299.399832458992,298.63179577098344,300.0171239399933,10.016705672040631,9.996096091501206,10.042467153430277,1.3956920730124693,1.12174965502345,45.16834111197386
complete,5412da666167ac2ffde5a8b9904f26e5263031f2425ce566a56fc17a8082b579,phase3b-v2,2d3969f4059b976d7b171960e0eca2b88369a76891310254cb625326736406a3,300,200,4000,,open_loop_steady,512,128,1024,11.0,3300,5,5,16500,0,99.52365898391132,301.4358626510075,299.78658101099427,386.1705978139944,10.947602488230245,8.545446024840816,11.007830933830148,5605.172473973886,4375.268364718498,5636.009438121036,1401.2931184934714,1093.8170911796244,1409.002359530259,7006.465592467357,5469.085455898123,7045.011797651294,83.75017114141498,75.28236650298244,58821.554730179996,71.68569750501774,69.0050570119638,77828.64179649914,136.18352478806628,119.60764871328129,91263.94853399252,469.97578879469063,149.13580813095902,93207.29457572161,17.667926217568326,17.188083421335406,55.84029792678658,16.91759888982899,16.564354885783867,54.76040972818852,30.491443728332822,24.07442609610872,85.5991357632438,36.80386915770642,27.01440915401876,114.79167125007,17.667927174597057,17.188084435162168,55.84842766167812,14.177288016071543,13.748769008088857,38.48411201033741,40.64657988783437,39.873428364808206,155.63934979145412,59.927740839193575,55.32605470420095,235.97466031787917,2327.5768007725924,2258.1689610125786,65913.27256688189,2225.5098955065478,2171.4319699967746,83170.58566350897,4150.299307411478,3159.8301054735202,97027.95626456791,4936.402840018272,3519.741551036713,98962.6705148592,,,,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,299.23628199100494,298.04529569100123,306.02949639200233,11.02473262282803,10.780006629734189,11.06878735445716,1.5334888379729819,1.1790178850060329,80.14110142199206
complete,5412da666167ac2ffde5a8b9904f26e5263031f2425ce566a56fc17a8082b579,phase3b-v2,2d3969f4059b976d7b171960e0eca2b88369a76891310254cb625326736406a3,300,200,4000,,open_loop_steady,512,128,1024,12.0,3600,5,5,18000,0,84.10953756597394,356.6777427169727,300.921074332,520.4355652540107,10.093144507916872,6.917282830666917,11.96326979754231,5167.689988053438,3541.6488093014614,6125.194136341663,1291.9224970133596,885.4122023253653,1531.2985340854157,6459.6124850667975,4427.061011626826,7656.492670427078,38293.46802296429,96.12270339608787,91205.1720650269,42872.06202148809,83.1480070046382,105714.46491200186,63253.94889324671,159.3752056753146,146492.96581334202,64566.400234101166,408.41549458709693,149769.02285834658,46.61157460765883,21.83733592440076,69.13386050712043,43.89087377161,20.838419318874735,64.59624183469171,68.86052827588668,34.14558069210997,98.15530371909507,88.80846649480068,36.18761539099441,125.9250434026292,46.61759141492265,21.83733691041384,69.14248159749981,31.63985299761407,16.528042498975992,44.21823000302538,130.11858900426887,50.61673983436776,182.09510438900904,178.27841420657927,71.08619515696785,281.3144457509043,44213.13799813697,2869.4643657949846,99985.17234943119,51362.321891996544,2746.164910000516,116309.22930549423,68199.3792846959,4473.082238042843,154981.4956457558,69185.30593499192,4954.827691321842,157493.84677043825,,,,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,298.86602642701473,298.18718147001346,379.6930139150063,12.04218506541727,9.478710084472691,12.069599981654227,58.49056124695926,2.0550479049852584,140.74255133900442
