timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:58:34.531, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:58:35.559, 0, 99 %, 83 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:58:36.586, 0, 99 %, 71 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:58:37.614, 0, 99 %, 80 %, 7748 MiB, 209 MiB, [N/A], 2715 MHz, 8250 MHz, 63
2026/07/31 13:58:38.673, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:58:39.751, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:58:40.777, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:58:41.804, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:42.832, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:43.855, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:44.879, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:45.904, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:46.928, 0, 99 %, 93 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:47.741, 0, 99 %, 72 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:48.359, 0, 99 %, 76 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:58:49.382, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:58:50.407, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:51.432, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:52.456, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:53.481, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:54.505, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:55.530, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:58:56.558, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:58:57.582, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:58:58.607, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:58:59.633, 0, 99 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:59:00.662, 0, 99 %, 73 %, 7751 MiB, 206 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:59:01.688, 0, 58 %, 57 %, 7751 MiB, 206 MiB, [N/A], 2775 MHz, 8250 MHz, 62
