timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:57:20.964, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2730 MHz, 8250 MHz, 59
2026/07/31 13:57:21.988, 0, 99 %, 97 %, 7748 MiB, 209 MiB, [N/A], 2790 MHz, 8250 MHz, 60
2026/07/31 13:57:23.013, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:57:24.038, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:57:25.062, 0, 98 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:57:26.086, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:57:27.109, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:57:28.134, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:29.173, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:30.199, 0, 99 %, 79 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:57:31.223, 0, 99 %, 73 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:32.247, 0, 99 %, 86 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:33.272, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:34.314, 0, 99 %, 79 %, 7755 MiB, 202 MiB, [N/A], 2715 MHz, 8250 MHz, 61
2026/07/31 13:57:35.384, 0, 99 %, 97 %, 7755 MiB, 202 MiB, [N/A], 2730 MHz, 8250 MHz, 61
2026/07/31 13:57:36.455, 0, 99 %, 95 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:37.481, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:38.506, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:39.530, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:40.555, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:41.580, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:42.607, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:57:43.631, 0, 99 %, 96 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:44.656, 0, 99 %, 79 %, 7755 MiB, 202 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:45.681, 0, 99 %, 73 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:46.706, 0, 98 %, 82 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:47.730, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:57:48.558, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:49.175, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:50.199, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:51.223, 0, 98 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:52.247, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:57:53.270, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:54.293, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:57:55.318, 0, 98 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:57:56.344, 0, 3 %, 7 %, 7748 MiB, 209 MiB, [N/A], 2790 MHz, 8250 MHz, 57
