timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:56:23.432, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:56:24.456, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:56:25.481, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:56:26.504, 0, 99 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:56:27.527, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:56:28.551, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:56:29.576, 0, 99 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:30.599, 0, 98 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:31.622, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:32.646, 0, 98 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:33.670, 0, 98 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:34.745, 0, 97 %, 83 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:35.812, 0, 97 %, 82 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:36.838, 0, 97 %, 82 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:37.864, 0, 97 %, 82 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:38.888, 0, 97 %, 81 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:39.913, 0, 97 %, 81 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:40.937, 0, 97 %, 83 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:41.964, 0, 99 %, 87 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:42.988, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:56:44.013, 0, 98 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:56:45.038, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:56:46.063, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:56:47.088, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:56:48.112, 0, 98 %, 93 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:56:49.137, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:56:49.978, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:56:50.985, 0, 98 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 62
