timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 14:05:28.144, 0, 99 %, 84 %, 7629 MiB, 328 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 14:05:29.166, 0, 99 %, 95 %, 7628 MiB, 329 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:05:30.190, 0, 99 %, 97 %, 7628 MiB, 329 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:05:31.215, 0, 99 %, 81 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:32.243, 0, 99 %, 97 %, 7636 MiB, 321 MiB, [N/A], 2670 MHz, 8250 MHz, 62
2026/07/31 14:05:33.270, 0, 99 %, 96 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:05:34.297, 0, 99 %, 96 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:35.320, 0, 99 %, 95 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:36.343, 0, 99 %, 73 %, 7636 MiB, 321 MiB, [N/A], 2670 MHz, 8250 MHz, 60
2026/07/31 14:05:37.372, 0, 99 %, 95 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:38.396, 0, 99 %, 95 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:39.418, 0, 99 %, 84 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 14:05:40.441, 0, 99 %, 97 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:41.464, 0, 99 %, 96 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:42.487, 0, 99 %, 97 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:05:43.502, 0, 99 %, 66 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 14:05:43.874, 0, 99 %, 96 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:05:44.891, 0, 99 %, 95 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:05:45.907, 0, 99 %, 95 %, 7629 MiB, 328 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:05:46.925, 0, 99 %, 49 %, 7629 MiB, 328 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 14:05:47.943, 0, 99 %, 95 %, 7629 MiB, 328 MiB, [N/A], 2775 MHz, 8250 MHz, 61
