timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:37:20.538, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:21.541, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:22.544, 0, 94 %, 93 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:23.547, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:24.550, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:25.553, 0, 95 %, 92 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:26.558, 0, 98 %, 97 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:27.561, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:28.564, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:29.567, 0, 95 %, 94 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:30.572, 0, 95 %, 93 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:31.576, 0, 98 %, 100 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:32.579, 0, 98 %, 100 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:33.585, 0, 95 %, 92 %, 7769 MiB, 188 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:34.589, 0, 98 %, 100 %, 7769 MiB, 188 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:37:35.592, 0, 98 %, 99 %, 7769 MiB, 188 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:36.543, 0, 94 %, 90 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:37.548, 0, 94 %, 91 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:37:38.551, 0, 98 %, 100 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:39.555, 0, 98 %, 100 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:40.558, 0, 95 %, 94 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:41.561, 0, 97 %, 96 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:42.564, 0, 98 %, 100 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:43.567, 0, 98 %, 100 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:44.570, 0, 96 %, 94 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:45.576, 0, 96 %, 90 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:46.579, 0, 98 %, 99 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:47.583, 0, 99 %, 99 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:48.587, 0, 98 %, 100 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:49.618, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:50.649, 0, 95 %, 93 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:51.681, 0, 98 %, 97 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:52.714, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:53.747, 0, 98 %, 99 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:54.783, 0, 98 %, 99 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:55.817, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:37:56.901, 0, 95 %, 92 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:58.003, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:37:59.108, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:00.200, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:01.222, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:02.265, 0, 95 %, 93 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:03.288, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:04.306, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:05.309, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:05.761, 0, 95 %, 91 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:06.764, 0, 94 %, 90 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:07.782, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:08.806, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:09.829, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:10.855, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:11.879, 0, 95 %, 93 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:12.942, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:14.019, 0, 98 %, 99 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:15.098, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:16.175, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:17.253, 0, 95 %, 92 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:18.285, 0, 95 %, 92 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:38:19.310, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:20.333, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:21.359, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:22.385, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:23.410, 0, 95 %, 93 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:24.438, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:25.463, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:26.489, 0, 98 %, 99 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:27.514, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:28.552, 0, 94 %, 90 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:29.561, 0, 98 %, 96 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:38:30.571, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:31.579, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:32.587, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:33.596, 0, 95 %, 93 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:34.606, 0, 94 %, 88 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:38:35.345, 0, 98 %, 99 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:35.948, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:36.955, 0, 98 %, 100 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:37.963, 0, 94 %, 89 %, 7756 MiB, 201 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:38.970, 0, 100 %, 18 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 13:38:39.978, 0, 98 %, 96 %, 7761 MiB, 196 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:40.984, 0, 98 %, 96 %, 7754 MiB, 203 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:41.992, 0, 99 %, 95 %, 7754 MiB, 203 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:42.998, 0, 99 %, 46 %, 7771 MiB, 186 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 13:38:44.008, 0, 92 %, 11 %, 7790 MiB, 167 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:38:45.089, 0, 98 %, 93 %, 7768 MiB, 189 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:38:46.180, 0, 98 %, 89 %, 7746 MiB, 211 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:47.270, 0, 98 %, 88 %, 7714 MiB, 243 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:48.361, 0, 98 %, 95 %, 7636 MiB, 321 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:49.435, 0, 98 %, 95 %, 7603 MiB, 354 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:50.461, 0, 98 %, 95 %, 7580 MiB, 377 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:51.484, 0, 95 %, 88 %, 7580 MiB, 377 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:52.508, 0, 95 %, 88 %, 7579 MiB, 378 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:53.531, 0, 98 %, 95 %, 7552 MiB, 405 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:38:54.558, 0, 99 %, 95 %, 7556 MiB, 401 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:38:55.581, 0, 98 %, 96 %, 7556 MiB, 401 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:38:56.604, 0, 98 %, 95 %, 7557 MiB, 400 MiB, [N/A], 2775 MHz, 8250 MHz, 63
