timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:47:34.433, 0, 98 %, 96 %, 7698 MiB, 259 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:35.438, 0, 98 %, 94 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:47:36.442, 0, 99 %, 94 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:47:37.448, 0, 99 %, 94 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:47:38.458, 0, 95 %, 87 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:39.472, 0, 95 %, 87 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:40.484, 0, 99 %, 94 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:41.498, 0, 98 %, 95 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:42.513, 0, 98 %, 96 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:43.529, 0, 98 %, 95 %, 7699 MiB, 258 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:44.546, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:45.563, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:46.582, 0, 97 %, 89 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:47.606, 0, 99 %, 93 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:48.625, 0, 99 %, 93 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:49.645, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:50.665, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:51.688, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:52.710, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:53.731, 0, 95 %, 92 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:54.781, 0, 95 %, 88 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:55.803, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:56.826, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:57.661, 0, 98 %, 93 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:58.272, 0, 98 %, 93 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:47:59.296, 0, 98 %, 93 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:00.320, 0, 98 %, 97 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:01.343, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:02.367, 0, 95 %, 88 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:03.394, 0, 95 %, 87 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:04.417, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:05.441, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:06.464, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:07.490, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:08.513, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:09.539, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:10.563, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:11.589, 0, 95 %, 88 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:48:12.612, 0, 95 %, 87 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:13.636, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:14.661, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:15.685, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:16.708, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:17.732, 0, 99 %, 93 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:18.755, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:19.780, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:20.804, 0, 94 %, 86 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 67
2026/07/31 13:48:21.827, 0, 94 %, 87 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:22.851, 0, 99 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:23.876, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:24.900, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:25.923, 0, 98 %, 95 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:26.782, 0, 94 %, 85 %, 7692 MiB, 265 MiB, [N/A], 2730 MHz, 8250 MHz, 65
2026/07/31 13:48:27.391, 0, 95 %, 87 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:28.416, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:29.439, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:30.462, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:31.488, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:32.513, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:33.536, 0, 98 %, 97 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:48:34.559, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:35.582, 0, 94 %, 86 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:36.606, 0, 95 %, 85 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:37.632, 0, 99 %, 95 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:48:38.654, 0, 98 %, 94 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:39.677, 0, 98 %, 95 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:40.699, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:41.723, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:42.744, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:43.766, 0, 95 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:44.788, 0, 94 %, 87 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:45.811, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:46.832, 0, 98 %, 94 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:47.854, 0, 98 %, 94 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:48.876, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:49.901, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:50.928, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:51.951, 0, 99 %, 97 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:52.974, 0, 95 %, 89 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:53.998, 0, 95 %, 86 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:55.024, 0, 98 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:48:56.048, 0, 99 %, 96 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:56.928, 0, 98 %, 94 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:48:57.931, 0, 99 %, 94 %, 7692 MiB, 265 MiB, [N/A], 2775 MHz, 8250 MHz, 65
