timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 14:00:18.631, 0, 15 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:19.656, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:20.680, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:21.707, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:22.732, 0, 24 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:23.756, 0, 24 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:24.781, 0, 16 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:25.806, 0, 15 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:26.832, 0, 16 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 14:00:27.858, 0, 16 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:28.883, 0, 15 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:29.908, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:30.935, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:31.961, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:32.986, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:34.011, 0, 23 %, 12 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:35.038, 0, 15 %, 11 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:36.063, 0, 16 %, 10 %, 7747 MiB, 210 MiB, [N/A], 210 MHz, 5000 MHz, 51
2026/07/31 14:00:37.088, 0, 98 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2790 MHz, 8250 MHz, 58
2026/07/31 14:00:38.114, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:00:39.139, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:00:40.165, 0, 98 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:41.189, 0, 98 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 14:00:42.214, 0, 98 %, 95 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:00:43.240, 0, 99 %, 73 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:00:44.265, 0, 99 %, 74 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 59
2026/07/31 14:00:45.078, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:45.663, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2760 MHz, 8250 MHz, 60
2026/07/31 14:00:46.731, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:47.757, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:48.782, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:49.806, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:50.830, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:51.855, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:52.881, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:53.906, 0, 99 %, 95 %, 7748 MiB, 209 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 14:00:54.930, 0, 99 %, 96 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:00:55.955, 0, 99 %, 83 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 14:00:56.980, 0, 99 %, 75 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 14:00:58.018, 0, 99 %, 80 %, 7747 MiB, 210 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 14:00:59.090, 0, 99 %, 97 %, 7747 MiB, 210 MiB, [N/A], 2760 MHz, 8250 MHz, 61
2026/07/31 14:01:00.161, 0, 99 %, 96 %, 7748 MiB, 209 MiB, [N/A], 2760 MHz, 8250 MHz, 61
