timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:44:40.245, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:41.269, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:42.292, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:43.316, 0, 95 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:44.340, 0, 95 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:45.365, 0, 98 %, 93 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:46.390, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:47.414, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:44:48.439, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:49.463, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:50.489, 0, 99 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:51.514, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:52.538, 0, 95 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:53.563, 0, 95 %, 85 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:54.587, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:55.614, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:56.638, 0, 99 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:57.661, 0, 99 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:58.685, 0, 99 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:44:59.710, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:00.121, 0, 95 %, 93 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:01.144, 0, 96 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:02.168, 0, 99 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:03.191, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:04.217, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:05.241, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:06.265, 0, 98 %, 93 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:07.290, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:08.316, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:09.339, 0, 95 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:10.362, 0, 95 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:11.386, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:12.410, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:13.436, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:14.459, 0, 98 %, 93 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:15.484, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:16.508, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:17.533, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:45:18.557, 0, 95 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:19.608, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:20.633, 0, 99 %, 97 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:21.657, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:22.682, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:23.707, 0, 99 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:24.731, 0, 95 %, 88 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:25.757, 0, 96 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:26.781, 0, 99 %, 92 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:27.804, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:28.827, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:29.697, 0, 98 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:30.700, 0, 99 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:31.703, 0, 98 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:32.706, 0, 98 %, 95 %, 7655 MiB, 302 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:33.710, 0, 95 %, 87 %, 7655 MiB, 302 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:34.713, 0, 94 %, 85 %, 7655 MiB, 302 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:35.717, 0, 98 %, 94 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:36.722, 0, 98 %, 94 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:37.726, 0, 98 %, 94 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:38.732, 0, 98 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:39.742, 0, 99 %, 96 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:40.753, 0, 95 %, 87 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:41.765, 0, 96 %, 89 %, 7654 MiB, 303 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:42.779, 0, 98 %, 96 %, 7655 MiB, 302 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:43.793, 0, 98 %, 94 %, 7655 MiB, 302 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:44.811, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:45.828, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:46.846, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:47.866, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:48.888, 0, 94 %, 91 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:49.907, 0, 94 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:50.927, 0, 99 %, 97 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:51.948, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:52.968, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:53.992, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:55.014, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:56.035, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:57.057, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:58.081, 0, 95 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:45:59.104, 0, 94 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 64
2026/07/31 13:45:59.491, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:46:00.514, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:01.539, 0, 98 %, 97 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:02.563, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:03.587, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:04.611, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:05.634, 0, 94 %, 90 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:06.673, 0, 95 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:07.701, 0, 96 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:08.728, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 66
2026/07/31 13:46:09.755, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:10.782, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:11.810, 0, 99 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:12.838, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:13.864, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:14.892, 0, 95 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:15.922, 0, 95 %, 86 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:16.950, 0, 98 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:17.977, 0, 99 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:19.006, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:20.034, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:21.062, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:22.089, 0, 94 %, 87 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:23.117, 0, 96 %, 89 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:24.142, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:25.166, 0, 98 %, 96 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:26.191, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:27.217, 0, 98 %, 95 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:46:28.242, 0, 99 %, 94 %, 7647 MiB, 310 MiB, [N/A], 2775 MHz, 8250 MHz, 65
