timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/07/31 13:50:58.754, 0, 15 %, 11 %, 7691 MiB, 266 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 13:50:59.758, 0, 24 %, 12 %, 7691 MiB, 266 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 13:51:00.762, 0, 23 %, 12 %, 7691 MiB, 266 MiB, [N/A], 210 MHz, 5000 MHz, 52
2026/07/31 13:51:01.765, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2790 MHz, 8250 MHz, 58
2026/07/31 13:51:02.769, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2790 MHz, 8250 MHz, 59
2026/07/31 13:51:03.777, 0, 98 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2790 MHz, 8250 MHz, 59
2026/07/31 13:51:04.785, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2790 MHz, 8250 MHz, 59
2026/07/31 13:51:05.794, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2790 MHz, 8250 MHz, 60
2026/07/31 13:51:06.806, 0, 99 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2790 MHz, 8250 MHz, 60
2026/07/31 13:51:07.820, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:08.835, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:09.851, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:10.868, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:11.886, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:12.903, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:13.922, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:14.941, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2745 MHz, 8250 MHz, 60
2026/07/31 13:51:15.993, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:17.013, 0, 98 %, 95 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:18.035, 0, 97 %, 91 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:19.058, 0, 99 %, 94 %, 7691 MiB, 266 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:20.080, 0, 99 %, 93 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:21.101, 0, 98 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 60
2026/07/31 13:51:22.122, 0, 99 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:23.143, 0, 98 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:24.167, 0, 99 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:24.954, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:25.976, 0, 99 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 65
2026/07/31 13:51:26.999, 0, 99 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 63
2026/07/31 13:51:28.022, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:29.044, 0, 98 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:30.067, 0, 99 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:31.089, 0, 98 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:32.113, 0, 98 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:33.136, 0, 98 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:34.159, 0, 98 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:35.181, 0, 98 %, 95 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:36.204, 0, 99 %, 95 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:37.226, 0, 98 %, 95 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:38.248, 0, 98 %, 95 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:39.270, 0, 99 %, 95 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:39.598, 0, 99 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:40.621, 0, 98 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:41.643, 0, 99 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:42.664, 0, 99 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 61
2026/07/31 13:51:43.686, 0, 99 %, 94 %, 7733 MiB, 224 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:44.708, 0, 99 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:45.732, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2730 MHz, 8250 MHz, 62
2026/07/31 13:51:46.754, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:47.780, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:48.830, 0, 96 %, 89 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:49.854, 0, 96 %, 82 %, 7727 MiB, 230 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:50.877, 0, 97 %, 82 %, 7727 MiB, 230 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:51.902, 0, 97 %, 82 %, 7727 MiB, 230 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:52.926, 0, 97 %, 83 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:54.100, 0, 97 %, 82 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:55.123, 0, 97 %, 82 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:56.148, 0, 99 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:57.172, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:51:59.491, 0, 99 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:00.516, 0, 99 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:01.539, 0, 99 %, 94 %, 7727 MiB, 230 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:02.564, 0, 99 %, 93 %, 7727 MiB, 230 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:03.587, 0, 98 %, 94 %, 7727 MiB, 230 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:04.611, 0, 99 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:05.634, 0, 98 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:06.659, 0, 98 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:07.682, 0, 98 %, 95 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
2026/07/31 13:52:08.706, 0, 98 %, 94 %, 7726 MiB, 231 MiB, [N/A], 2775 MHz, 8250 MHz, 62
